Test#, Command line                                      , Result
Test#, Command line                                      , Result
82," tesseract ""images\fonts_images\Candara_38_english.png"" ""images\fonts_images\Candara_38_english"" -l eng -c page_separator="""" ", PASS
83," tesseract ""images\fonts_images\lucon_38_english.png"" ""images\fonts_images\lucon_38_english"" -l eng -c page_separator="""" ", FAIL
84," tesseract ""images\fonts_images\comic_38_english.png"" ""images\fonts_images\comic_38_english"" -l eng -c page_separator="""" ", PASS
85," tesseract ""images\fonts_images\l_10646_38_english.png"" ""images\fonts_images\l_10646_38_english"" -l eng -c page_separator="""" ", PASS
86," tesseract ""images\fonts_images\consola_38_english.png"" ""images\fonts_images\consola_38_english"" -l eng -c page_separator="""" ", PASS
87," tesseract ""images\fonts_images\None_38_english.png"" ""images\fonts_images\None_38_english"" -l eng -c page_separator="""" ", FAIL
88," tesseract ""images\fonts_images\constan_38_english.png"" ""images\fonts_images\constan_38_english"" -l eng -c page_separator="""" ", PASS
89," tesseract ""images\fonts_images\micross_38_english.png"" ""images\fonts_images\micross_38_english"" -l eng -c page_separator="""" ", PASS
90," tesseract ""images\fonts_images\corbel_38_english.png"" ""images\fonts_images\corbel_38_english"" -l eng -c page_separator="""" ", FAIL
91," tesseract ""images\fonts_images\mriam_38_english.png"" ""images\fonts_images\mriam_38_english"" -l eng -c page_separator="""" ", PASS
92," tesseract ""images\fonts_images\cour_38_english.png"" ""images\fonts_images\cour_38_english"" -l eng -c page_separator="""" ", FAIL
93," tesseract ""images\fonts_images\mriamc_38_english.png"" ""images\fonts_images\mriamc_38_english"" -l eng -c page_separator="""" ", FAIL
94," tesseract ""images\fonts_images\david_38_english.png"" ""images\fonts_images\david_38_english"" -l eng -c page_separator="""" ", PASS
95," tesseract ""images\fonts_images\msgothic_38_english.png"" ""images\fonts_images\msgothic_38_english"" -l eng -c page_separator="""" ", FAIL
96," tesseract ""images\fonts_images\davidbd_38_english.png"" ""images\fonts_images\davidbd_38_english"" -l eng -c page_separator="""" ", PASS
97," tesseract ""images\fonts_images\nrkis_38_english.png"" ""images\fonts_images\nrkis_38_english"" -l eng -c page_separator="""" ", PASS
98," tesseract ""images\fonts_images\ebrima_38_english.png"" ""images\fonts_images\ebrima_38_english"" -l eng -c page_separator="""" ", FAIL
99," tesseract ""images\fonts_images\rod_38_english.png"" ""images\fonts_images\rod_38_english"" -l eng -c page_separator="""" ", FAIL
100," tesseract ""images\fonts_images\FORTE_38_english.png"" ""images\fonts_images\FORTE_38_english"" -l eng -c page_separator="""" ", FAIL
101," tesseract ""images\fonts_images\segoepr_38_english.png"" ""images\fonts_images\segoepr_38_english"" -l eng -c page_separator="""" ", PASS
102," tesseract ""images\fonts_images\framd_38_english.png"" ""images\fonts_images\framd_38_english"" -l eng -c page_separator="""" ", FAIL
103," tesseract ""images\fonts_images\segoesc_38_english.png"" ""images\fonts_images\segoesc_38_english"" -l eng -c page_separator="""" ", FAIL
104," tesseract ""images\fonts_images\frank_38_english.png"" ""images\fonts_images\frank_38_english"" -l eng -c page_separator="""" ", PASS
105," tesseract ""images\fonts_images\segoeui_38_english.png"" ""images\fonts_images\segoeui_38_english"" -l eng -c page_separator="""" ", PASS
106," tesseract ""images\fonts_images\Gabriola_38_english.png"" ""images\fonts_images\Gabriola_38_english"" -l eng -c page_separator="""" ", FAIL
107," tesseract ""images\fonts_images\tahoma_38_english.png"" ""images\fonts_images\tahoma_38_english"" -l eng -c page_separator="""" ", PASS
108," tesseract ""images\fonts_images\gadugi_38_english.png"" ""images\fonts_images\gadugi_38_english"" -l eng -c page_separator="""" ", PASS
109," tesseract ""images\fonts_images\times_38_english.png"" ""images\fonts_images\times_38_english"" -l eng -c page_separator="""" ", PASS
110," tesseract ""images\fonts_images\ahronbd_38_hebrew.png"" ""images\fonts_images\ahronbd_38_hebrew"" -l heb -c page_separator="""" ", FAIL
111," tesseract ""images\fonts_images\arial_38_hebrew.png"" ""images\fonts_images\arial_38_hebrew"" -l heb -c page_separator="""" ", PASS
112," tesseract ""images\fonts_images\Gisha_38_hebrew.png"" ""images\fonts_images\Gisha_38_hebrew"" -l heb -c page_separator="""" ", PASS
113," tesseract ""images\fonts_images\gishabd_38_hebrew.png"" ""images\fonts_images\gishabd_38_hebrew"" -l heb -c page_separator="""" ", FAIL
114," tesseract ""images\fonts_images\calibri_38_hebrew.png"" ""images\fonts_images\calibri_38_hebrew"" -l heb -c page_separator="""" ", FAIL
115," tesseract ""images\fonts_images\lvnm_38_hebrew.png"" ""images\fonts_images\lvnm_38_hebrew"" -l heb -c page_separator="""" ", PASS
116," tesseract ""images\fonts_images\lvnmbd_38_hebrew.png"" ""images\fonts_images\lvnmbd_38_hebrew"" -l heb -c page_separator="""" ", PASS
117," tesseract ""images\fonts_images\l_10646_38_hebrew.png"" ""images\fonts_images\l_10646_38_hebrew"" -l heb -c page_separator="""" ", PASS
118," tesseract ""images\fonts_images\None_38_hebrew.png"" ""images\fonts_images\None_38_hebrew"" -l heb -c page_separator="""" ", FAIL
119," tesseract ""images\fonts_images\micross_38_hebrew.png"" ""images\fonts_images\micross_38_hebrew"" -l heb -c page_separator="""" ", PASS
